URL,Title,Comment Count,Share Count,Digg Count,Collect Count,Timestamp
https://www.iesdouyin.com/share/video/7216895405190073660/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Y6ITQDShmufJA9YlyYCkRnMngf2o_d1fJimRrQz8f5Y-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,我这小诗作的 兄弟们能给个几分#和平精英冒险列车 #和平精英新版本 ,3844,2326,240235,20432,2023-04-01 10:00:00
https://www.iesdouyin.com/share/video/7216617638603148600/?region=CN&mid=7216617741225134907&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=khBE7MqOajAo6OYGF6Cenj94LbAvq6SfglRX6RVGMsI-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,贤妻扶我青云志 我还贤妻万两金,13174,11586,560401,22654,2023-03-31 18:07:33
https://www.iesdouyin.com/share/video/7216261210981911865/?region=CN&mid=7216261459477580603&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=A0c1onE_L_QbOxSrON4_WSpBrf19cUbHoi1Y7mSRbi4-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,两天没更新 腰子都保不住了 这不是在给你们摸索新地图嘛,2932,2160,224358,21778,2023-03-30 16:59:16
https://www.iesdouyin.com/share/video/7215890477109792032/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=MbLlIwh_1t2vqAhtjhDKRliT7zd1O2HRKkUqfb8agPY-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,兄弟们有没有注意到我都拍到哪些大咖了,1770,846,146895,12123,2023-03-29 17:00:00
https://www.iesdouyin.com/share/video/7215148232685423930/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=LSEzEdgB1rutqNhA39T7KqNf0kEd8r4W_qaBZtAckHo-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,新版本大家都在摸索 学会了赶紧去游戏里试一试吧 好用记得告诉我哦#和平精英新版本 #和平精英冒险列车 ,3310,5202,212383,20246,2023-03-27 17:00:00
https://www.iesdouyin.com/share/video/7213295361396444468/?region=CN&mid=7213295416593369916&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=BANvL5R15ybmzxV7NWMS1bDR6ciXh_ZGQ5dqTqfR7Ds-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,新春园林结束了，那就好好告个别吧,1619,1816,141341,8575,2023-03-22 17:10:11
https://www.iesdouyin.com/share/video/7212071326180298042/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=1uxz5sNeC2PfVhzK6TV9UuxwI4VRYHR9lonkiI7UkkU-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,这简直帅到我的心巴上了#APEX处决 ,1995,2912,139781,11769,2023-03-19 10:00:00
https://www.iesdouyin.com/share/video/7211700255144906041/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ZSNt8onx.s5Ea0248SYqAMvCcjBGpz_x7eZvWtgK3jM-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,心碎的中年男子不仅打的猛 做视频都这么潮,1840,1251,180098,15695,2023-03-18 10:00:00
https://www.iesdouyin.com/share/video/7211437196295949605/?region=CN&mid=7211437379633138493&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xBS3SVlvwi2hkjyVdwYcZMuIITnmZZtSFItNNcFHOF8-&share_version=0&ts=1743075766&from_aid=6383&from_ssr=1,这队粉丝太暖心了 兄弟们帮我找找对面视角,2371,1339,158609,19998,2023-03-17 16:59:37
https://www.iesdouyin.com/share/video/7208097940819299645/?region=CN&mid=7208098017465944869&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=5kjZRhAFojIL4HexOxxTSv9h_RJZhGCjA8Dpdmgppdg-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,兄弟们 学会了你也可以打单人四排嘎嘎乱鲨,2072,3145,150907,14146,2023-03-08 17:01:37
https://www.iesdouyin.com/share/video/7205452013700697403/?region=CN&mid=7205452107720215351&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=s26ESf2yQKG4xHfzQ_bmnqQyNlKvKcBPzcPqFH3lQJY-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,兄弟们进来换壁纸啦,2674,13627,238292,35419,2023-03-01 17:00:00
https://www.iesdouyin.com/share/video/7204278504505036087/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=iox4YZlPDuVD0tMHBLgSS5DBlwLmkPTokGQF3BaakT0-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,被洗脑了 听了难受一会不听难受一天 #佤咖啡 #你是我的光音菩萨 ,3911,7468,328737,32246,2023-02-26 10:00:00
https://www.iesdouyin.com/share/video/7203644289082051895/?region=CN&mid=7203644396519082809&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=YMU0wmoXjqkzcqxUoAUJKoK6B23SYl8RI0A0dp8PTpo-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,战歌一响，五哥____   交给你们自由发挥了,5658,5104,181362,22162,2023-02-24 16:59:13
https://www.iesdouyin.com/share/video/7202902128350743845/?region=CN&mid=7202902195186993980&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=0TpLtk4qhABUba1n910Sky6uYwP7.dHccveXPSB268g-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,目前来看是奶爸该出手了#看我拔剑神装备,6835,3149,365028,28855,2023-02-22 16:59:15
https://www.iesdouyin.com/share/video/7201526045537799484/?region=CN&mid=7201526195723258685&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ZID2tQKMdVsnD6b3oG7zHvyrD88XJ2A_BKV16E6GQ0c-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,觉得我帅的扣个帅，觉得不帅的扣爞爡爢爣帅爤爥爦爧爨爩,6439,10027,319101,28784,2023-02-19 10:00:00
https://www.iesdouyin.com/share/video/7200675950772702525/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=GZMXyQzv2iyMtJSLhT4C3spbkB0lK1aOIcIkCGmLZbM-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,这次还有对面视角吗 兄弟们也帮我找找看～,3541,1546,255191,22115,2023-02-16 17:00:00
https://www.iesdouyin.com/share/video/7200196178816879905/?region=CN&mid=7200196499890801469&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=DFIYppQ7MZ0fNsNbwyjywrFspv7OE8sa0inkT97.XP8-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,这大哥不开全部麦 急死我了 没法装杯太难受了呀,2095,1454,166173,15886,2023-02-15 09:59:22
https://www.iesdouyin.com/share/video/7198449434047352101/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=TpCWfU9Jas06TJcOKEHcXvr1e1KgMXniS5zchNs4e1w-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,这剧本不对劲 应该是我自信残血反杀才对啊 这演员不配合扣鸡腿,2151,1378,135692,11264,2023-02-10 17:00:00
https://www.iesdouyin.com/share/video/7197599033932713271/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qkSyLj_rHGdmTDY2AOPf8wXE9uSvnT_a7hJCwrCdNlE-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,无所谓 我会出丑 太特么尴尬了呀,2363,1402,101949,7659,2023-02-08 10:00:00
https://www.iesdouyin.com/share/video/7197102036964494647/?region=CN&mid=7197102346713762620&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=GQQSigy1RWZkO3.BnINnjBPrSruWIECWAjZVtUnfaUc-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,兄弟们帮我找找对面粉丝的视角 这两人太可爱了 感动到我了,5577,3685,387231,53135,2023-02-07 10:00:00
https://www.iesdouyin.com/share/video/7196481246728375613/?region=CN&mid=7196481392036137789&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Or.Fx_sFPgQLJRLgg_eGSrMmBHGQ63pMKQas57XFVnY-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,我在学习一种很新的抱小孩方式……,2686,1501,108169,6498,2023-02-05 09:43:15
https://www.iesdouyin.com/share/video/7195372577437519162/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=dVAF_K04y0y0k8KrCOB4ibkK5TnkH0jQiQXPx6_tncA-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,这打的我手心都冒汗了 兄弟们有这样紧张刺激的时候吗 一起分享分享,3746,2677,150826,10908,2023-02-02 10:00:00
https://www.iesdouyin.com/share/video/7195001353486273847/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ueZdjaWOkLgotOoA6ITXtt21yiCmUap1qHRFia1zioA-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,被大哥夸了之后有点膨胀了 兄弟们引以为戒啊,3461,1598,216716,16583,2023-02-01 10:00:00
https://www.iesdouyin.com/share/video/7194630235474644262/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=itthO3FvpvnwiiRTvP6ODxn0MeNU4PU_NfEg2lvDcLw-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,迟来的拜年 过年期间实在太忙了 祝大家新年快乐 兔年心想事成万事如意发大财,3784,1162,139824,11442,2023-01-31 10:00:00
https://www.iesdouyin.com/share/video/7194259204637609273/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=LhIczunSJ3R1eJG2EVaTFlXZruC9ogPBfwARj7bk.S8-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,怎么就3650了 我这是哪里有问题 谁来告诉告诉我,5281,1386,145950,9152,2023-01-30 10:00:00
https://www.iesdouyin.com/share/video/7193895994935741728/?region=CN&mid=7133254290210114337&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=LwMFqWqST3_Y9jSernuWB5tufRUq8ihIZDtN5lRmHt8-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,从一个小孩到有了小孩，一转眼时间过得太快，三十而立之年，还有梦想未实现，希望一切扛得住，陪他走完这一路#原来真的一眨眼就长大了,4006,687,189846,8205,2023-01-29 10:30:44
https://www.iesdouyin.com/share/video/7193516868110503180/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=yIUci_YGpEHNFsL2wtnyxzpX_yx7DsdArhlUuduT6.o-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,这局质量高不高 兄弟们来说说看,5115,3811,315421,18583,2023-01-28 10:00:00
https://www.iesdouyin.com/share/video/7193145835583065399/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ANOOH8ecRUg4XgnYhxLXwkJiEwUtuXI6b5TRpvbSqZk-&share_version=0&ts=1743075768&from_aid=6383&from_ssr=1,兄弟们 你们说我到底行不行,4268,2320,322993,21543,2023-01-27 10:00:00
https://www.iesdouyin.com/share/video/7192774650454281511/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=vxBXQNsdgG.1TcQewLdcbklYqbHW7UCUZBZz65zuFv8-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,这期的思路和战术 讲解的非常详细 学会了上大分记得回来告诉我,9063,5576,294031,23351,2023-01-26 10:00:00
https://www.iesdouyin.com/share/video/7192403594639953156/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=xHaUYE9hPAmWkVoOM6Z8dVpR5eYJj74.dj7t0qYm0ho-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,这个逆天技巧你学废了没 学废还不扣波6666,7281,5329,421573,30312,2023-01-25 10:00:00
https://www.iesdouyin.com/share/video/7192032580420635915/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=lOn4JMAqxTVACgkVQUH6U4p0LhFpHJOj237Olfxn5wA-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,兄弟们 我巡查的这人到底有没有开科技 你们来说说,8662,3549,277403,20485,2023-01-24 10:00:00
https://www.iesdouyin.com/share/video/7191661517492735265/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=3TXVp7RbWdjk58KAOecf8o7zum59jR9AA2xpdkyvAhk-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,战术用的好 人头少不了 我这算不算炸鱼塘呢,7249,1703,261123,12265,2023-01-23 10:00:00
https://www.iesdouyin.com/share/video/7191290595552283941/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=r7iS4wS.SsTMOuuZ6DzOLx4XF5o47td8dMkcIY0uo_E-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,整个海岛全是我的brother 六哥除外,2955,1931,291904,19204,2023-01-22 10:00:00
https://www.iesdouyin.com/share/video/7190919353062247740/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=PslQ9oxi4LdLJsZ3_4eOhh8TIiVxPQoJ5T9IBQFPjOw-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,这哥们要炫两大碗奥利给，我这操作看起来就这么像科技？,4962,2984,322051,23305,2023-01-21 10:00:00
https://www.iesdouyin.com/share/video/7190548438386248997/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ohwZR.kh.jfFrpckiUR9j6SCRFsmfvkhqNTCl4iaE4M-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,兄弟们 这些队伍的实力我摸不透啊 你们来说说他们强不强,4331,1466,236310,13135,2023-01-20 10:00:00
https://www.iesdouyin.com/share/video/7189805936553364748/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=eMX8Yr0BTWmoAmmAjGn.nttFTHJnFRTjKs0nCTz3FsQ-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,兄弟们帮我看看 我到底是哪波有问题呢 怎么就数据异常了,8197,2808,386380,25183,2023-01-18 10:00:00
https://www.iesdouyin.com/share/video/7188321852731723019/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=zN20YyKd4LtPAJ2G1qSXlDuErP69dbeKTUmCgkux.j8-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,只要我不放出结尾 我就处于摔死和没摔死界定之间 这就是薛定谔的摔,5024,3192,281757,19800,2023-01-14 10:00:00
https://www.iesdouyin.com/share/video/7188059099727154443/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=jF77hpgsHgbqEX9hdzoRtrAKd.1A9XZxwKXFHs5a9tM-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,落地快姿势帅逮到敌人就开踹 这波欧亨利式结尾你们细细品,2682,1334,154841,10049,2023-01-13 17:00:00
https://www.iesdouyin.com/share/video/7187687947087416632/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=1gNkEdPmOJRfiNrigUODels6gQbiOTWTkGyWHG2oV_Q-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,海岛慈善家就是我～我这操作你能给我打几分,5370,5293,270334,12845,2023-01-12 17:00:00
https://www.iesdouyin.com/share/video/7185460347044695354/?region=CN&mid=7185460419593636668&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=.dqmbFkNsmDj5cvfjIo7U.M3t.hlLiznJPkdhqu_9FA-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,男人啊一定要把最好的东西留给最爱的人，你们说对吗,3727,2198,227613,10459,2023-01-06 16:56:15
https://www.iesdouyin.com/share/video/7184982122388589881/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qeHx213mOqnajxYjH1MW65Xw9tA3MZcub1t1obFQplI-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,我这身法简直是秀的飞起直接升天～,3961,1845,202062,11758,2023-01-05 10:00:00
https://www.iesdouyin.com/share/video/7181746318690290983/?region=CN&mid=7181746350584138555&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=&share_sign=KUWQ0PHB2EJKucjUzRreWuw9eHNu7of1Ep.JpTGaAY4-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,,3467,413,118842,4096,2022-12-27 16:43:47
https://www.iesdouyin.com/share/video/7177297528797334845/?region=CN&mid=0&u_code=10h025536ijh&did=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=6pppscqGYHAF7H9uleAP29FoMX_R1UPiZjpIVe5mjDM-&share_version=0&ts=1743075770&from_aid=6383&from_ssr=1,这激情解说看得我都热血沸腾了 上号开一把,6294,5417,334082,22636,2022-12-15 17:00:00
